HER,has_photo,1.0
HER,has_photo,0.9855
HER,has_photo,0.9651
HER,has_hashtag,0.1533
HER,has_hashtag,0.1448
HER,has_hashtag,0.1342
HER,netspeak_yes,0.0944
HER,has_url,0.0914
HER,has_url,0.0833
HER,has_url,0.0788
HER,netspeak_yes,0.0786
HER,netspeak_yes,0.0735
HER,see_yes,0.0548
HER,see_yes,0.0526
HER,see_yes,0.0503
HER,has_animated_gif,0.0445
HER,has_animated_gif,0.0438
HER,has_animated_gif,0.0419
HER,high_wps,0.0412
HER,is_authentic_no,0.0371
HER,has_video,0.0369
HER,is_authentic_no,0.0339
HER,few_sixltr,0.0337
HER,few_sixltr,0.0331
HER,high_wps,0.0331
HER,has_video,0.0323
HER,high_wps,0.0323
HER,has_video,0.0314
HER,few_sixltr,0.0313
HER,is_authentic_no,0.0306
HER,tentat_yes,0.0274
HER,certain_yes,0.0256
HER,tentat_yes,0.0253
HER,is_clout_no,0.0252
HER,certain_yes,0.0249
HER,is_clout_no,0.0239
HER,differ_yes,0.0235
HER,differ_yes,0.0234
HER,certain_yes,0.0232
HER,differ_yes,0.0229
HER,is_clout_no,0.0226
HER,tentat_yes,0.0225
HER,discrep_yes,0.019
HER,discrep_yes,0.017
HER,discrep_yes,0.0163
HER,feel_yes,0.0154
HER,feel_yes,0.0149
HER,feel_yes,0.0147
HER,negemo_yes,0.0143
HER,negemo_yes,0.0138
HER,negemo_yes,0.0127
HER,is_tone_no,0.0101
HER,is_tone_no,0.0097
HER,is_tone_no,0.0092
HER,anger_yes,0.006
HER,anger_yes,0.0058
HER,anger_yes,0.0057
HER,nonflu_yes,0.005
HER,nonflu_yes,0.0047
HER,nonflu_yes,0.0043
HER,anx_yes,0.0032
HER,anx_yes,0.0029
HER,anx_yes,0.0023
HER,swear_yes,0.0013
HER,swear_yes,0.0012
HER,swear_yes,0.0011
HER,filler_yes,0.0004
HER,filler_yes,0.0001
HER,low_wps,0
HER,is_analytic_no,0
HER,posemo_yes,0
HER,insight_yes,0
HER,achieve_yes,0
HER,cause_yes,0
HER,low_wps,0
HER,posemo_yes,0
HER,is_analytic_no,0
HER,cause_yes,0
HER,achieve_yes,0
HER,insight_yes,0
HER,filler_yes,-0.0
HER,low_wps,0
HER,is_analytic_no,0
HER,posemo_yes,0
HER,achieve_yes,0
HER,insight_yes,0
HER,cause_yes,0
LER,many_sixltr,0.0527
LER,many_sixltr,0.0521
LER,many_sixltr,0.0482
LER,is_analytic_yes,0.0474
LER,is_clout_yes,0.0474
LER,is_clout_yes,0.0459
LER,is_authentic_yes,0.0454
LER,is_authentic_yes,0.0453
LER,is_authentic_yes,0.0441
LER,is_analytic_yes,0.0431
LER,is_clout_yes,0.0429
LER,low_wps,0.0425
LER,has_exclam,0.0414
LER,is_analytic_yes,0.0398
LER,has_exclam,0.0393
LER,low_wps,0.0393
LER,has_exclam,0.039
LER,low_wps,0.0383
LER,is_analytic_no,0.0377
LER,affiliation_yes,0.0374
LER,power_yes,0.0363
LER,power_yes,0.0357
LER,posemo_yes,0.0356
LER,is_analytic_no,0.0354
LER,affiliation_yes,0.0349
LER,is_analytic_no,0.0343
LER,affiliation_yes,0.0343
LER,power_yes,0.0341
LER,posemo_yes,0.034
LER,posemo_yes,0.0331
LER,insight_yes,0.032
LER,cause_yes,0.0319
LER,achieve_yes,0.0309
LER,achieve_yes,0.0307
LER,achieve_yes,0.0305
LER,is_tone_yes,0.0304
LER,insight_yes,0.0302
LER,insight_yes,0.0301
LER,cause_yes,0.03
LER,cause_yes,0.03
LER,is_tone_yes,0.029
LER,is_tone_yes,0.0276
LER,reward_yes,0.0252
LER,reward_yes,0.0251
LER,reward_yes,0.0228
LER,assent_yes,0.022
LER,has_qmark,0.0205
LER,has_qmark,0.0203
LER,assent_yes,0.0196
LER,has_qmark,0.0194
LER,assent_yes,0.0177
LER,hear_yes,0.0152
LER,hear_yes,0.0148
LER,hear_yes,0.0137
LER,risk_yes,0.0106
LER,risk_yes,0.0105
LER,risk_yes,0.0096
LER,sad_yes,0.0053
LER,sad_yes,0.0053
LER,sad_yes,0.004
LER,has_url,0
LER,netspeak_yes,0
LER,high_wps,0
LER,is_authentic_no,0
LER,tentat_yes,0
LER,discrep_yes,0
LER,feel_yes,0
LER,negemo_yes,0
LER,is_tone_no,0
LER,anx_yes,0
LER,has_url,0
LER,netspeak_yes,0
LER,high_wps,0
LER,is_authentic_no,0
LER,tentat_yes,0
LER,discrep_yes,0
LER,feel_yes,0
LER,negemo_yes,0
LER,is_tone_no,0
LER,anx_yes,0
LER,netspeak_yes,0
LER,has_url,0
LER,is_authentic_no,0
LER,high_wps,0
LER,tentat_yes,0
LER,discrep_yes,0
LER,feel_yes,0
LER,negemo_yes,0
LER,is_tone_no,0
LER,anx_yes,0
